Time 2ag_AVG_dendrite STD_dendrite 2ag_AVG_SM_dendrite STD_SM_dendrite 2ag_AVG_CT_dendrite STD_CT_dendrite 2ag_AVG_neck.sa1[0] STD_neck.sa1[0] 2ag_AVG_CT_neck.sa1[0] STD_CT_neck.sa1[0] 2ag_AVG_head.sa1[0] STD_head.sa1[0] 2ag_AVG_CT_head.sa1[0] STD_CT_head.sa1[0] 2ag_AVG_PSD.sa1[0] STD_PSD.sa1[0] 2ag_AVG_CT_PSD.sa1[0] STD_CT_PSD.sa1[0] 2ag_AVG_neck.sa1[1] STD_neck.sa1[1] 2ag_AVG_CT_neck.sa1[1] STD_CT_neck.sa1[1] 2ag_AVG_head.sa1[1] STD_head.sa1[1] 2ag_AVG_CT_head.sa1[1] STD_CT_head.sa1[1] 2ag_AVG_PSD.sa1[1] STD_PSD.sa1[1] 2ag_AVG_CT_PSD.sa1[1] STD_CT_PSD.sa1[1] 2ag_AVG_FAKE.sa2[0] STD_FAKE.sa2[0] 2ag_AVG_CT_FAKE.sa2[0] STD_CT_FAKE.sa2[0] 2ag_AVG_FAKE.sa2[1] STD_FAKE.sa2[1] 2ag_AVG_CT_FAKE.sa2[1] STD_CT_FAKE.sa2[1] 2ag_AVG_FAKE.sa2[2] STD_FAKE.sa2[2] 2ag_AVG_CT_FAKE.sa2[2] STD_CT_FAKE.sa2[2] 2ag_AVG_FAKE.sa2[3] STD_FAKE.sa2[3] 2ag_AVG_CT_FAKE.sa2[3] STD_CT_FAKE.sa2[3] 2ag_AVG_FAKE.sa2[4] STD_FAKE.sa2[4] 2ag_AVG_CT_FAKE.sa2[4] STD_CT_FAKE.sa2[4] 2ag_AVG_TOTAL STD_TOTAL
21200 0.795919 0.856656 0.857143 0.874818 0.771429 0.848047 0 0 0 0 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.864892 0.757431 
21250 0.755103 0.845892 0.607143 0.672909 0.814286 0.899092 0 0 0 0 3.37495 1.05342 3.37495 1.05342 1 0 1 0 0.666667 0.471405 0.666667 0.471405 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.942388 0.756819 
21300 0.724491 0.817919 0.785714 0.976771 0.7 0.743543 0 0 0 0 3 0 3 0 3 0 3 0 0.666667 0.471405 0.666667 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.914928 0.720714 
21350 0.775511 0.886757 0.892857 1.01204 0.728572 0.826722 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0.650019 1.25598 0.650019 1.25598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.802291 0.812821 
21400 0.734695 0.776583 0.857143 0.874818 0.685715 0.727871 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0.666667 0.942809 0.666667 0.942809 0.67499 0.210684 0.67499 0.210684 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.788574 0.719223 
21450 0.765307 0.830551 0.678571 0.847415 0.8 0.821149 0.333333 0.471405 0.333333 0.471405 0 0 0 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.784504 0.781434 
21500 0.632654 0.747618 0.571429 0.6227 0.657143 0.790763 0 0 0 0 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0.666667 0.942809 0.666667 0.942809 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.78977 0.680603 
21550 0.663266 0.8915 0.607143 0.899972 0.685715 0.887095 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.774419 0.807743 
21600 0.714287 0.832992 0.714286 0.839096 0.714286 0.830539 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.783403 0.742628 
21650 0.653062 0.770661 0.571428 0.728431 0.685715 0.784544 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 4 0 4 0 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.773528 0.717425 
21700 0.704082 0.745177 0.785714 0.860114 0.671429 0.691198 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776878 0.68266 
21750 0.683674 0.763944 0.5 0.731925 0.757143 0.764119 0.333333 0.471405 0.333333 0.471405 0 0 0 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.654593 0.714589 
21800 0.744899 0.824512 0.75 0.911239 0.742857 0.787141 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.750054 0.741931 
21850 0.612246 0.679625 0.642857 0.717848 0.6 0.663325 0.333333 0.471405 0.333333 0.471405 4 0 4 0 2 0 2 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.844267 0.632658 
21900 0.704082 0.928122 0.571428 0.903508 0.757143 0.932519 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.731834 0.841366 
21950 0.653062 0.78379 0.642857 0.717848 0.657143 0.808627 0 0 0 0 3.02497 0.806506 3.02497 0.806506 1 0 1 0 1 0.816497 1 0.816497 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.814063 0.708886 
22000 0.704082 0.905867 0.785714 1.04735 0.671429 0.840432 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.714941 0.819432 
22050 0.693878 0.896798 0.928571 0.960973 0.6 0.851889 0.333333 0.471405 0.333333 0.471405 3.37495 1.05342 3.37495 1.05342 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.831159 0.826492 
22100 0.734695 0.776583 0.785714 0.817537 0.714286 0.758624 0.666667 0.471405 0.666667 0.471405 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.804338 0.689042 
22150 0.704082 0.847675 0.535714 0.680449 0.771429 0.897161 0.333333 0.471405 0.333333 0.471405 4.37495 0.80013 4.37495 0.80013 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.853452 0.830067 
22200 0.62245 0.886581 0.607143 0.724041 0.628572 0.943722 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 3 0 3 0 0.333333 0.471405 0.333333 0.471405 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.786603 0.848756 
22250 0.744899 0.918197 0.714286 0.994885 0.757143 0.885368 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.781587 0.832748 
22300 0.683674 0.840273 0.678571 0.758456 0.685715 0.870843 0 0 0 0 3 0 3 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.861796 0.72586 
22350 0.724491 0.912281 0.5 0.626783 0.814286 0.989846 1 0.816497 1 0.816497 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.832721 0.808951 
22400 0.67347 0.792509 0.714286 0.880631 0.657143 0.753766 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 2.32501 1.0461 2.32501 1.0461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.729147 0.72147 
22450 0.693878 0.774704 1.03571 0.82298 0.557143 0.709843 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.841295 0.656775 
22500 0.704082 0.798073 0.642857 0.610286 0.728572 0.860588 0 0 0 0 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.774625 0.685216 
22550 0.816327 0.837232 0.678571 0.804166 0.871429 0.843825 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79236 0.756416 
22600 0.765307 0.923624 0.714286 1.03016 0.785715 0.876565 0 0 0 0 2.69996 0.842737 2.69996 0.842737 1 0 1 0 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.868961 0.819142 
22650 0.744899 0.824512 0.892857 0.816757 0.685715 0.820154 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.824378 0.733343 
22700 0.714287 0.892142 0.571429 0.903508 0.771429 0.881094 0.666667 0.942809 0.666667 0.942809 1 0 1 0 0 0 0 0 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.729351 0.827912 
22750 0.734695 0.920858 0.642857 0.610286 0.771429 1.0166 0 0 0 0 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88767 0.793368 
22800 0.887756 0.946342 0.785714 0.976771 0.928572 0.930766 0.333333 0.471405 0.333333 0.471405 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.901107 0.852724 
22850 0.94898 1.07259 1.03571 0.905623 0.914286 1.13065 0 0 0 0 2 0 2 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04499 0.915659 
22900 0.806123 0.899638 0.678571 0.804166 0.857143 0.930218 1 0.816497 1 0.816497 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.89957 0.807245 
22950 0.795919 0.79487 0.678571 0.65757 0.842857 0.838974 0 0 0 0 2.69996 0.842737 2.69996 0.842737 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.884035 0.7048 
23000 0.714287 0.845154 0.5 0.823754 0.8 0.838365 0.666667 0.471405 0.666667 0.471405 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.830701 0.74974 
23050 0.826531 0.915016 0.571428 0.728431 0.928572 0.960973 0.666667 0.942809 0.666667 0.942809 2 0 2 0 1 0 1 0 0 0 0 0 2.34998 0.722779 2.34998 0.722779 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00159 0.842536 
23100 0.775511 0.875174 0.857143 0.952976 0.742857 0.839825 0.666667 0.942809 0.666667 0.942809 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0 0 0 0 2 0 2 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.957695 0.805008 
23150 0.734695 0.875412 0.642857 0.93405 0.771429 0.848047 0.666667 0.471405 0.666667 0.471405 3.02497 0.806506 3.02497 0.806506 4 0 4 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.986769 0.78587 
23200 0.836735 0.865363 1 1 0.771429 0.795908 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.902259 0.771119 
23250 0.816327 0.896101 0.928571 1.06666 0.771429 0.813659 0.666667 0.471405 0.666667 0.471405 2.67499 0.809675 2.67499 0.809675 1 0 1 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.948889 0.754437 
23300 0.806123 0.899638 0.75 0.91124 0.828572 0.89397 0.333333 0.471405 0.333333 0.471405 1.65002 1.50912 1.65002 1.50912 3 0 3 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.860159 0.833612 
23350 0.785715 0.772617 0.821428 1.00191 0.771429 0.658384 1 0.816497 1 0.816497 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.913546 0.697978 
23400 0.816327 0.972551 1 1.06905 0.742857 0.920958 0.666667 0.471405 0.666667 0.471405 4.04994 1.26411 4.04994 1.26411 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01533 0.881935 
23450 0.785715 0.883522 0.857143 0.989743 0.757143 0.835561 1 0.816497 1 0.816497 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.866248 0.800574 
23500 0.755103 0.881339 0.535714 0.731053 0.842857 0.920182 1 0 1 0 0 0 0 0 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.767843 0.808638 
23550 0.724491 0.889629 1.07143 0.883523 0.585715 0.853444 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0.333333 0.471405 0.333333 0.471405 1.65002 1.50912 1.65002 1.50912 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.764031 0.817576 
23600 0.765307 0.842748 0.571429 0.820652 0.842858 0.838974 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.792388 0.744802 
23650 0.714287 0.868965 0.892857 0.938817 0.642857 0.828694 0 0 0 0 1.34998 0.421369 1.34998 0.421369 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.32501 1.0461 2.32501 1.0461 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.812683 0.769234 
23700 0.867348 0.876422 1 0.92582 0.814286 0.85009 0 0 0 0 3.02497 0.806506 3.02497 0.806506 2 0 2 0 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.945483 0.775702 
23750 0.89796 0.963516 0.857143 0.914732 0.914286 0.981876 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 1 0 1 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04389 0.883093 
23800 0.877552 0.811464 0.857143 0.742307 0.885715 0.837391 0 0 0 0 1.34998 0.421369 1.34998 0.421369 2 0 2 0 0.666667 0.471405 0.666667 0.471405 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.912596 0.711547 
23850 0.795919 0.914276 0.964286 0.981331 0.728572 0.877031 0.333333 0.471405 0.333333 0.471405 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.993266 0.794238 
23900 0.714287 0.832992 0.714286 0.880631 0.714286 0.813157 2 1.41421 2 1.41421 5.04994 0.708466 5.04994 0.708466 1 0 1 0 0 0 0 0 3.69996 0.830493 3.69996 0.830493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04353 0.873624 
23950 0.765307 0.956193 0.714286 0.839096 0.785715 0.998468 0.666667 0.471405 0.666667 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.799144 0.857486 
24000 0.755103 0.729288 0.75 0.784902 0.757143 0.705806 0.333333 0.471405 0.333333 0.471405 3.34998 1.10561 3.34998 1.10561 2 0 2 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.937885 0.595949 
24050 0.704082 0.772078 0.535714 0.680449 0.771429 0.795908 0.666667 0.471405 0.666667 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0.333333 0.471405 0.333333 0.471405 5.37495 1.546 5.37495 1.546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.902999 0.787004 
24100 0.72449 0.842501 0.714286 0.646813 0.728572 0.909025 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 3.37495 1.05342 3.37495 1.05342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.838351 0.775575 
24150 0.714287 0.857142 0.75 0.784902 0.7 0.883984 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0.32501 0.627988 0.32501 0.627988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.688812 0.788156 
24200 0.612246 0.790668 0.607143 0.816757 0.614286 0.779979 0.666667 0.471405 0.666667 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 1.67499 0.552805 1.67499 0.552805 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.683233 0.705982 
24250 0.62245 0.69275 0.714286 0.699854 0.585715 0.686458 0 0 0 0 0.67499 0.210684 0.67499 0.210684 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.704398 0.645653 
24300 0.653062 0.770661 0.678571 0.847415 0.642857 0.73748 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.736365 0.701819 
24350 0.642858 0.871896 0.785714 0.976771 0.585714 0.819283 0 0 0 0 1.32501 0.862757 1.32501 0.862757 0 0 0 0 0 0 0 0 0.650019 1.25598 0.650019 1.25598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.642003 0.816145 
24400 0.62245 0.801978 0.678571 0.758456 0.6 0.817662 0.666667 0.471405 0.666667 0.471405 2 0 2 0 2 0 2 0 0.333333 0.471405 0.333333 0.471405 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.724669 0.713889 
24450 0.653062 0.743708 0.678571 0.758456 0.642857 0.73748 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.841089 0.663623 
24500 0.683674 0.815624 0.857143 0.952976 0.614286 0.742445 0.333333 0.471405 0.333333 0.471405 0 0 0 0 2 0 2 0 0.666667 0.471405 0.666667 0.471405 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.686126 0.833335 
24550 0.704082 0.772078 0.428571 0.494872 0.814286 0.833115 0 0 0 0 3.37495 1.05342 3.37495 1.05342 0 0 0 0 0 0 0 0 1.32501 0.862757 1.32501 0.862757 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.846695 0.713578 
24600 0.704082 0.847675 0.714286 0.880631 0.7 0.834095 0 0 0 0 2.69996 0.842737 2.69996 0.842737 0 0 0 0 0.333333 0.471405 0.333333 0.471405 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835434 0.75028 
24650 0.602042 0.792049 0.678571 0.758456 0.571429 0.803055 0 0 0 0 2 0 2 0 3 0 3 0 0.333333 0.471405 0.333333 0.471405 2.02497 0.632053 2.02497 0.632053 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.761165 0.71245 
24700 0.663266 0.902873 0.892857 0.976118 0.571429 0.854758 0.333333 0.471405 0.333333 0.471405 0.67499 0.210684 0.67499 0.210684 1 0 1 0 0.333333 0.471405 0.333333 0.471405 2.67499 0.809675 2.67499 0.809675 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.772169 0.809894 
24750 0.663266 0.844476 0.857143 0.914732 0.585714 0.801656 0 0 0 0 2.67499 0.809675 2.67499 0.809675 0 0 0 0 0.666667 0.471405 0.666667 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74289 0.760625 
24800 0.683674 0.910224 0.678571 0.804166 0.685715 0.949328 0 0 0 0 0.67499 0.210684 0.67499 0.210684 5 0 5 0 0 0 0 0 0.67499 0.210684 0.67499 0.210684 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.75144 0.899584 
24850 0.704082 0.823248 0.678571 0.804166 0.714286 0.830539 0.333333 0.471405 0.333333 0.471405 3.69996 0.830493 3.69996 0.830493 1 0 1 0 0 0 0 0 1.34998 0.421369 1.34998 0.421369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.851198 0.744125 
24900 0.724491 0.805346 0.892857 0.816757 0.657143 0.790763 0.333333 0.471405 0.333333 0.471405 1 0 1 0 0 0 0 0 0 0 0 0 2.02497 0.632053 2.02497 0.632053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.762902 0.722723 
24950 0.642858 0.848167 0.571429 0.775913 0.671429 0.873767 0.333333 0.471405 0.333333 0.471405 2.34998 0.722779 2.34998 0.722779 1 0 1 0 0.333333 0.471405 0.333333 0.471405 3.02497 0.806506 3.02497 0.806506 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.831186 0.737504 
25000 0.704082 0.917062 0.392857 0.617558 0.828572 0.985196 0 0 0 0 2.34998 0.722779 2.34998 0.722779 3 0 3 0 0.333333 0.471405 0.333333 0.471405 1.67499 0.552805 1.67499 0.552805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834309 0.812681 
25050 0.683674 0.864219 0.571428 0.863075 0.728572 0.860588 0.666667 0.471405 0.666667 0.471405 1 0 1 0 2 0 2 0 0.333333 0.471405 0.333333 0.471405 3.37495 1.05342 3.37495 1.05342 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.839273 0.796712 
25100 0.704082 0.798073 0.535714 0.680449 0.771429 0.831031 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3.32501 1.2018 3.32501 1.2018 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.780257 0.780122 
25150 0.642858 0.759295 0.714286 0.795395 0.614286 0.742445 1.33333 1.24722 1.33333 1.24722 3.02497 0.806506 3.02497 0.806506 2 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.777134 0.725602 
